crawl_timestamp,uniq_id,page_url,article_title,sub_title,author_name,post_date,article_content,image_url
"Aug 22, 2026 @ 20:28:45.235",7c933727b395d129c51bdd7b99c7b4d5,https://apparelresources.com/business-news/sourcing/innovation-sustainability-new-blueprint-textiles/,Innovation and Sustainability Are the New Blueprint for Textiles Innovation and Sustainability Are the New Blueprint for Textiles,"Textile suppliers are taking on a much bigger role in product development as buyers look for more than just fabrics. They are expected to support faster sampling, smaller MOQs, certified and traceable materials, and collaborate on developing products that deliver both performance and sustainability.",Dheeraj Sharma,2026-07-31T17:00:16+00:00,"Buyers today expect apparel suppliers to deliver smaller MOQs, faster development cycles, continuous innovation, value-added functionality, sustainability and complete traceability. Many of these expectations are now being addressed upstream, with textile suppliers playing a much more active role in shaping the final product. “Buyers today want performance with purpose,” said Vijay Vashishth, Head of Exports and Business Development, Indorama India (INVIYA Spandex) . He added, “Athleisure has gone fully mainstream; people expect fabrics that work from the gym to the office. Stretch alone isn’t enough anymore; moisture management, shape retention, and durability are now baseline expectations. Chlorine and UV resistance are increasingly demanded, especially for swimwear and outdoor performance wear. Heat resistance for seamless knitting applications is another growing requirement.” Talking about emerging innovations, Vashishth pointed to smart spandex with integrated sensor technology that can monitor movement, compression and even certain health parameters in real time “We’re also seeing advances in fine-denier spandex for seamless knitting, delivering lighter, softer hand-feel without sacrificing recovery performance,” he said. Others also pointed to buyers’ growing appetite for variety and newness. “Buyers no longer demand large volumes; instead, they want a constant influx of new varieties in smaller batches. In terms of market segments, the demand for ethnic and fusion wear is rising continuously among the younger generation, while the baseline market demand for traditional garments remains highly stable and consistent,” said Dinesh Gupta, Proprietor & Founder, CTC Jaipur (Chandra Trading Corporation) . The company manufactures printed fabrics and finished garments, specialising in block prints, Bagru, Ajrakh and screen prints on cotton, rayon and voile. It caters to buyers looking for smaller, flexible orders, accepting fabric orders from 30 metres and garment orders from 50 pieces per style. Alongside changing buying patterns, manufacturers are also seeing a clear shift in the choice of raw materials. “The absolute growth leader in the textile industry is MMF, driven by cost-efficiency and unmatched processing adaptability. Polyester has always been in demand, and its popularity continues to grow because of its cost-effectiveness,” said Kishore Kothari, Director, Valji , a manufacturer of corporate, industrial and school uniforms. Kothari also reiterated that flexibility is becoming non-negotiable. Suppliers will need to support low MOQs so brands can test new products without building excess inventory. He added that local or multi-country manufacturing hubs will also become increasingly important to deal with tariffs and other geo-political disruptions. Manufacturers say blended fabrics made with cotton, polyester and viscose are becoming increasingly common. However, manufacturers pointed to the challenges of providing value with the increase in price points. “Raw material volatility complicates longterm planning; cotton prices experience heavy fluctuations, and polyester remains linked to crude oil shifts, yet buyers still demand completely fixed pricing structures and long-term commitments,” said Dinesh. Likewise, Vashishth mentioned, “Buyers expect technical collaboration, codevelopment of new fibre solutions, and faster sampling cycles. That demands continuous R&D investment on our side. And increasingly, buyers expect price stability despite our volatile input costs — that gap between their expectations and our reality is where the real pressure lives.” Echoing the sentiments, Prabir Bandyopadhyay, Vice President, Sri Shyama Denim Pvt. Ltd. , an Ahmedabad-based manufacturer of premium denim fabrics, mentioned, “Price still dominates purchase decisions at the shelf.” Beyond rising cost pressures, textile manufacturers say they are grappling with several structural challenges. Continuous investment in new machinery, product development and sustainability is becoming essential, but not every manufacturer has the financial capacity to keep pace. The industry also faces stiff competition from low-cost imports and cheaper fabrics, putting additional pressure on margins. The regulatory environment in key export markets, particularly the EU, is tightening in ways that are fundamentally changing how textile suppliers operate. The EU’s Extended Producer Responsibility framework holds producers accountable for the full lifecycle of their products. The EU Green Claims Directive is making it harder for brands to indulge in greenwashing. And the Digital Product Passport, which will require garments sold in the EU to carry traceable, machine-readable information about  their materials, production processes and environmental impact, is moving from regulation to reality. For Indian textile manufacturers these parameters are defining the sourcing criteria. “On the material side, certified recycled elastane and PFAS-free fabrics have moved from premium offerings to standard sourcing requirements, particularly among European and American brands operating under regulatory pressure. Buyers want spandex that performs harder and impacts the environment less. That is exactly where we are focusing our innovation,” said Vashishth. Indorama is expanding its range of sustainable materials. The company now offers ECOMODA100, a 100% recycled spandex, and is also investing in biobased spandex made using plant-based raw materials instead of petroleum based inputs. Manufacturers supplying to international brands are increasingly expected to meet a broad set of certifications. “Certifications for the Social and Labor Convergence Programme and environmental modules are essential as proof of sustainability,” said Bandyopadhyay. The company works with organic and recycled inputs, aniline-free dyes and operates a zero liquid discharge system. Gupta from CTC Jaipur also pointed to the growing role of eco-conscious processing alongside sustainable materials. The company uses Azo-free dyes and sustainable printing methods across its organic cotton fabric range, which includes printed dress materials, voile, cambric and mulmul. However, the tension between sustainability ambition and commercial reality, runs through every negotiation. Buyers want certified, traceable, lowimpact materials, but they benchmark their price expectations against conventional suppliers who carry none of those costs. The manufacturers steering this most successfully are those who have built sustainability into their product development from the start rather than treating it as an add-on, and who can demonstrate the value of that investment in the language buyers increasingly understand i.e. certifications, traceability documentation and verified emissions data.",https://apparelresources.com/wp-content/uploads/2026/07/Innovation-and-Sustainability-Are-the-New-Blueprint-for-Textiles.jpg
"Aug 22, 2026 @ 20:28:45.244",f3dcf30a6bc51876778e7faa63dbd6c4,https://apparelresources.com/fashion-news/trends/purple-establishes-2026s-defining-colour-story/,Purple Establishes Itself as 2026's Defining Colour Story Purple Establishes Itself as 2026’s Defining Colour Story,"Purple is emerging as a defining 2026 colour, spanning violet, plum, royal purple and magenta across global and Indian runways. For Indian brands, the opportunity lies in taking purple beyond occasionwear into contemporary, everyday silhouettes",Apparel Resources,2026-08-19T18:25:36+00:00,"Purple has moved from seasonal accent to sustained fashion narrative through 2026, tracking across international and Indian runways with a consistency that colour trends rarely sustain across a full calendar year. Design houses including Chloé, Mugler, Prabal Gurung, Issey Miyake, Chochengco, Pierre Cardin and Julie Kegel have all sent purple down the runway in Paris, New York, Berlin and Milan this year, spanning violet, royal purple, plum and magenta rather than settling on a single shade. The colour also surfaced at Australian Fashion Week through Gary Bigeni and L’Idée Woman, extending its reach beyond the four major fashion capitals. What sets this run apart from earlier purple moments is that range itself. This year’s version spans deep and bright registers at once, giving the colour scope across both eveningwear and daywear applications rather than confining it to one mood. Although purple is flagged as a notoriously difficult colour to style, the approaches settling into place are fairly consistent: full monochrome for a high-impact statement, complementary or primary-colour pairings for sharper contrast, or a lower-risk entry through accessories for brands and consumers easing into the trend. Purple has rarely needed an entry point into Indian fashion; it has been part of the festive and bridal vocabulary for decades, carrying associations with royalty that map neatly onto how the shade is currently positioned internationally. That existing familiarity is visible in recent Indian runway output. At India Couture Week 2026, Arpita Mehta’s debut couture collection, “Ceremonial,” featured a purple Bandhani lehenga with an off-shoulder blouse as one of its standout pieces, set within a palette that moved from soft coconut and sage tones into deeper violet and sindoor red; a deliberate progression from quiet to dramatic across the show. The shade’s presence extends into ready-to-wear as well. Raw Mango currently carries multiple sarees and separates in “Deep Purple” and “Purple” colourways across its ongoing collections, treating the tone as a standing part of its palette rather than a seasonal addition; consistent with purple’s long-running compatibility with Chanderi, Banarasi and other handloom bases. For Indian brands weighing category expansion into contemporary and daywear lines, purple’s global runway momentum offers a relatively low-friction opening: the raw material vocabulary, dyeing techniques and consumer familiarity already exist. The shift, where it happens, is likely to emerge first in how colour is applied, moving beyond occasionwear into everyday silhouettes rather than introducing entirely new shades to the palette.",https://apparelresources.com/wp-content/uploads/2026/08/Purple-Establishes-Itself-as-2026s-Defining-Colour-Story.jpg
"Aug 22, 2026 @ 20:28:45.254",c2ed01bc7a48a448d8f40eacaef84422,https://apparelresources.com/fashion-news/trends/tailored-cuts-regain-ground-oversize-loses-momentum/,Tailored Cuts Regain Ground as Oversize Loses Momentum Tailored Cuts Regain Ground as Oversize Loses Momentum,"Body-skimming tailoring is returning as oversized silhouettes lose momentum, with fitted trousers, structured blazers and slimmer denim gaining ground. In India, the shift is strongest in couture, occasionwear and tailoring-led menswear. Fitted and oversized styles are expected to coexist rather than one replacing the other.",Apparel Resources,2026-08-18T15:52:22+00:00,"Global fashion is showing a shift toward body-skimming cuts after nearly a decade of oversized dressing. Runways and social platforms are increasingly featuring pieces that follow the body’s line rather than obscure it, marking a correction after an extended run for XXL silhouettes. The shift is visible across categories. Tailored trousers with a low waist, straight leg and closer fit are gaining ground on the wide-leg suit pants that have dominated office and occasion dressing for several seasons. The blazer shows a similar pattern: after years of dropped shoulders and boxy proportions, the fitted, waist-defined jacket with structured shoulders is regaining share. Denim is following suit, with straight, cigarette and slim cuts reappearing alongside baggy styles rather than replacing them. Footwear reflects the same direction, with flatter, narrower sneakers reappearing after several years of chunky-sole dominance. The shift is attributed to standard trend-cycle dynamics. Oversize broke out via streetwear and was absorbed into luxury by designers including Virgil Abloh and Demna, the latter now on record as having moved away from the XXL silhouettes he helped popularise. Fitted and oversized silhouettes are expected to coexist rather than one fully displacing the other. The Indian market is not moving uniformly, with the shift concentrated in specific categories. On the occasion and couture side, the fitted correction is already visible. At FDCI Hyundai India Couture Week 2026, shape and proportion were a dominant theme, with several labels moving blouses and bodices toward more body-skimming construction while keeping fuller silhouettes below the waist. Dolly J showed mermaid lehengas styled with strapless blouses in a jewel-toned palette with thigh-high slits, a more fitted bridal template than the structured, embellished blouse that has anchored Indian couture in recent years. Payal Singhal applied the same construction to festive prêt, pairing bustier-style blouses and tube backless kurtas with sharara and dupatta. The direction draws on India’s existing fitted vocabulary like corsetry, bustiers, structured blouses rather than adopting a Western reference point. Tailoring-led menswear labels have worked in this direction for longer. Rajesh Pratap Singh has built his design identity around precision-cut, close-to-body tailoring, using construction and seaming rather than volume to shape silhouette. Kunal Rawal’s bandhgala and Nehru-jacket work is built around a fitted, structured shoulder line, with the jacket positioned as the primary shaping garment for festive and wedding menswear. Shirting label Bombay Shirt Company operates at the everyday-wear end of the same shift, with a made-to-measure model built around a fitted, body-conscious cut. On the textile side, Rimzim Dadu has developed metallic-cord and cable-textured fabrications engineered to hug and sculpt the body, treating body-conscious construction as a technical signature developed ahead of the current shift. In India, the fitted correction is concentrated in couture, occasionwear and tailoring-led menswear, categories where designers already worked with a body-conscious vocabulary. It has not yet extended to the mass streetwear and denim categories that drove the domestic oversize expansion. Fitted and oversized offerings are expected to run in parallel through the coming seasons rather than one replacing the other.",https://apparelresources.com/wp-content/uploads/2026/08/Tailored-Cuts-Regain-Ground-as-Oversize-Loses-Momentum.jpg
"Aug 22, 2026 @ 20:28:45.262",80510f0eac6c78066ddd35f30b331726,https://apparelresources.com/fashion-news/trends/velvet-returns-spotlight-pre-fall-2026/,Velvet Returns to the Spotlight for Pre- Fall 2026 Velvet Returns to the Spotlight for Pre- Fall 2026,"Velvet returns for Pre-Fall 2026 in sleeker forms, moving into tailoring, co-ords and footwear. In India, the festive staple is expanding into fusion and Indo-Western silhouettes. Its established demand offers brands scope beyond traditional occasionwear.",Apparel Resources,2026-08-18T15:15:38+00:00,"Velvet Returns as Fall 2026’s Defining Fabric, With Indian Labels Leading the Charge Velvet is emerging as one of the season’s most consistent trends, moving beyond its usual festive-wear tag to reposition itself as a modern, all-season fabric for fall and prefall 2026. Fashion coverage entering the new season has flagged velvet as a returning material, but with a shift in treatment. Where crushed velvet defined the fabric’s last major moment a decade ago, fall 2026 favours a smoother, sleeker finish. The fabric is showing up in tailored blazers, structured co-ord sets and, notably, footwear;  categories where velvet has traditionally had limited play. Colour direction is skewing toward burgundy, forest green and muddy yellow, giving the material an edgier register than its usual associations with formal or occasion wear. Footwear brands such as Larroudé and Sam Edelman have introduced velvet flats in the space, while platform styles from Flabelus point to velvet’s extension into evening footwear despite the fabric’s known vulnerability to moisture, which keeps it a fair-weather category. For the Indian market, velvet’s return carries a different weight. Unlike in Western fast fashion cycles, velvet has held a near-constant presence in Indian festive and winter wardrobes, particularly across bridal, sangeet and Diwali-adjacent categories. What is shifting now is its crossover into contemporary silhouettes. Designer platforms are reporting sustained demand for velvet kurta sets, sharara sets and Nehru jackets through the winter wedding season, with mirror-work and zardosi embroidery layered onto the fabric for bridal and festive lines. E-commerce curators focused on winter weddings list velvet trousers, embroidered sharara sets and corset-style velvet pieces as recurring bestsellers, reflecting steady category depth rather than a seasonal spike. The bigger shift is velvet’s move into fusion and Indowestern formats. Retailers now stock velvet blazers, jackets and pant-sets alongside traditional lehenga and sherwani offerings, mirroring the West’s tailored-velvet direction while retaining Indian construction techniques such as hand embroidery and zari work. This dual positioning as both heritage fabric and contemporary silhouette carrier gives Indian velvet a wider commercial window than a single-season trend typically allows. India Couture Week 2026 reinforced this trajectory, with designers across the July showcase leaning into richly textured, jewel-toned fabrics as part of a broader move toward opulence after several seasons of pared-back, quiet-luxury dressing. Velvet’s tactile weight and colour depth align closely with that shift, positioning it as a natural fit for both couture and prêt lines heading into the wedding and festive calendar. For Indian brands, the opportunity lies in bridging velvet’s two markets; the established bridal and festive base, and the emerging demand for tailored, fusion-ready pieces suited to both Indian and export retail. As Western fashion cycles rediscover velvet as a directional trend, Indian labels are positioned to scale a fabric they have never fully retired, adapting silhouette and construction rather than reintroducing the material itself.",https://apparelresources.com/wp-content/uploads/2026/08/Velvet-Returns-to-the-Spotlight-for-Pre-Fall-2026.jpg
"Aug 22, 2026 @ 20:28:45.274",8794f5647754d741cfae273aefceb30d,https://apparelresources.com/fashion-news/trends/global-whimsy-maxxing-trend-pushes-clashing-prints-layered-dressing-back-focus/,"Global ""Whimsy-Maxxing"" Trend Pushes Clashing Prints and Layered Dressing Back Into Focus Global “Whimsy-Maxxing” Trend Pushes Clashing Prints and Layered Dressing Back Into Focus","Whimsy-maxxing brings clashing prints, bold colour and layered dressing back into focus, creating fresh opportunities for Indian apparel brands.",Apparel Resources,2026-08-19T18:40:47+00:00,"A new maximalist dressing trend, “whimsy-maxxing,” is steering consumers toward colour, print and texture over restraint. The aesthetic embraces clashing florals, stripes and checks, bright sneakers with printed dresses, oversized sunglasses and layered pieces that feel accumulated rather than carefully curated. Positioned as a reaction to coastal grandma and stealth wealth , the trend rejects tonal coordination in favour of mixed prints, colour blocking and unexpected pairings. Its deliberately unpolished approach makes outfits feel pulled together spontaneously from an existing wardrobe rather than bought as coordinated looks. For Indian apparel, the sensibility is not a foreign import so much as a return to a design language that several homegrown labels have worked in for years. Delhi-based péro , founded by Aneeth Arora in 2009, has long embraced the layered, mismatched dressing now associated with whimsy-maxxing. Its garments combine checks, gingham and hand-painted florals with patchwork, pom-poms and tassels, creating a deliberately collected, unfinished feel. Its latest collection pushed this further through hand-drawn motifs, appliqué and crayon-like embroidery. While whimsy-maxxing positions mismatched dressing as a reaction to minimalism, péro has made this aesthetic central to its identity from the outset. House of Masaba, led by designer Masaba Gupta, offers the print-forward end of the same instinct. The label built its identity on clashing colour combinations and unconventional motifs, pairing hot pink with electric blue or placing pattern against pattern across saris, kurta sets and jackets rather than resolving them into a single dominant print. Gupta’s design language has consistently rejected tonal coordination in favour of visual density, which maps closely onto the whimsy-maxxing instruction to let clashing prints do the work a single statement piece once did. Beyond these two reference points, the broader shift toward colour-blocking and print-mixing is showing up across Indian occasion wear more generally, with tissue fabrics, vivid anarkalis and layered dupatta styling replacing the quieter, tonal silhouettes that had gained ground through 2024 and 2025. Since Indian design has long treated colour and pattern layering as a default rather than a trend, whimsy-maxxing puts homegrown labels in a stronger position to interpret credibly than brands built around minimalism would be. For apparel players competing with international entrants on more neutral, quiet-luxury lines, the shift offers room to lean back into colour and print without it reading as a departure from brand identity.",https://apparelresources.com/wp-content/uploads/2026/08/Global-Whimsy-Maxxing-Trend-Pushes-Clashing-Prints-and-Layered-Dressing-Back-Into-Focus.jpg
"Aug 22, 2026 @ 20:28:45.284",f3a2d998fc5dc220fca84c85cbacce19,https://apparelresources.com/business-news/retail/aditya-birla-group-announces-leadership-transition-company-secretariat/,Aditya Birla Group announces leadership transition in company Secretariat | Retail News India Aditya Birla Group announces leadership transition in company Secretariat,"Effective 1st December 2025, Rajeev Agrawal will assume the role of Company Secretary and Compliance Officer, and will also serve as a Key Managerial and Senior Management Personnel of the Company.",Apparel Resources News-Desk,2025-11-05T17:41:49+00:00,"Aditya Birla Group has announced a key managerial change, with the retirement of Anil Malik and the appointment of Rajeev Agrawal as Company Secretary and Compliance Officer. The decision was approved by the company’s Board of Directors at its meeting held on Tuesday, 4th November 2025, following the recommendation of the Nomination and Remuneration Committee. Anil Malik will retire from his role with effect from the close of business on 30th November 2025, marking the conclusion of a 32-year tenure with the Aditya Birla Group. As part of his retirement, Malik will also cease to serve as the Company Secretary, Compliance Officer, and Key Managerial Personnel (KMP), as well as a member of the Senior Management team. Effective 1st December 2025, Rajeev Agrawal will assume the role of Company Secretary and Compliance Officer, and will also serve as a Key Managerial and Senior Management Personnel of the Company. The Board expressed its deep appreciation for Malik’s outstanding service, professionalism and dedication, acknowledging his significant contribution to the Group’s governance and compliance functions over more than three decades. It extended its best wishes to him for future endeavours.",https://apparelresources.com/wp-content/uploads/2025/11/Aditya-Birla-Group-announces-leadership-transition-in-company-Secretariat.jpg
"Aug 22, 2026 @ 20:28:45.293",bdc369400399149ea9a57265d61d04b6,https://apparelresources.com/fashion-news/trends/trench-coats-get-an-overhaul-for-a-w-26/,Trench Coats Get an Overhaul for A/W 26 Trench Coats Get an Overhaul for A/W 26,"Trench coats get a A/W 26 makeover with leather finishes, cape cuts and cropped hems — and Indian outerwear labels are primed to cash in.",Apparel Resources,2026-08-21T15:50:06+00:00,"The trench coat, fashion’s most dependable staple, is being pulled apart and reassembled for autumn/winter 2026. Rather than the familiar double-breasted cut and waist belt, this season’s versions arrive in glossy leather, cape silhouettes, contrast collars, cropped hems and exaggerated proportions. Burberry set the tone at London Fashion Week, opening its show with a ruffled trench and closing on an embossed vinyl iteration, part of a wider outerwear-led collection from creative director Daniel Lee that also included faille trenches with ruffled necklines and a leather trench embroidered with a map of London. Bottega Veneta’s take leaned oversized, with a collar and epaulettes rendered in the house’s signature intrecciato leather. Contemporary labels are following the same script at more accessible price points: Toteme has an oversized cotton trench in beige, Róhe a double-faced cape trenchcoat, and Bottega Veneta a belted, leather-trimmed cotton version anchoring the runway-to-retail translation. The shift signals a broader recalibration in outerwear. For seasons, the trench has functioned as a safe, transitional layer; practical, neutral, rarely a statement piece. This season’s reworkings treat it instead as the focal point of an outfit, with texture and proportion doing the work that print or colour might do elsewhere in a wardrobe. It sits alongside other A/W 26 outerwear stories, including Prada’s rumpled tailoring and Stella McCartney’s teddy coats, all pointing toward outerwear as the season’s primary vehicle for newness rather than knitwear or dresses. Outerwear has historically been a limited category for Indian fashion brands, constrained by climate and concentrated demand in the north and in hill-station and destination markets. But that footprint is widening. Rising travel to colder climates, growing wedding and event dressing in Kashmir, Himachal Pradesh and the Northeast, and the steady expansion of D2C labels into structured, layering-first collections have pushed jackets and coats further into the seasonal assortment than they were even three years ago. Indian labels building out contemporary outerwear — from tailored bomber and utility jacket silhouettes to structured coats — are the ones best positioned to absorb this trend, translating the trench’s new proportions and leather-look finishes into pieces suited to India’s shorter, more transitional winter window rather than a full-length wool coat. The category also plays to strengths Indian manufacturing already has: leather-look and vegan-leather fabrication, a mature outerwear and jacket export base serving international private labels, and design teams already fluent in translating runway silhouettes for warmer-climate markets. For domestic labels, the opportunity lies less in the classic beige trench and more in cropped, cape-cut or contrast-collar versions that can double as evening or occasion wear — a reworking that suits India’s layering habits better than the traditional ankle-grazing silhouette ever did.",https://apparelresources.com/wp-content/uploads/2026/08/Trench-coats-get-an-overhaul-for-AW-26.jpg
"Aug 22, 2026 @ 20:28:45.305",d04bacb10645aaeb731137c1ffa6d5ec,https://apparelresources.com/fashion-news/trends/dark-romance-dominates-fall-2026-runways-set-trickle-indian-retail/,"Dark Romance Dominates Fall 2026 Runways, Set to Trickle Into Indian Retail Dark Romance Dominates Fall 2026 Runways, Set to Trickle Into Indian Retail","Dark romance takes over F/W 26 runways with lace, corsetry and gothic drama, and Indian fashion is already reworking it for festive wear.",Apparel Resources,2026-08-21T16:15:33+00:00,"Fashion’s Fall/Winter 2026 season has crystallised around a single dominant mood: dark romance. Described by buyers and editors as a mash-up of feminine drama and masculine tailoring, the trend pairs lace, satin and velvet against starched shirting and structured silhouettes, finished in a largely monochrome, gothic-tinged palette. The look emerged strongly out of London, where Erdem and Simone Rocha anchored a darkly romantic, gothic glamour that became the connective thread of the season. Milan and Paris reinforced the direction: Gucci’s Demna Gvasalia debut leaned into inky, second-skin silhouettes, while Saint Laurent and Tom Ford both showed latex and lace paired with vampy collars. NET-A-PORTER’s buying team has flagged the shift as more wearable than previous seasons’ extremes, with slim tailoring and structured silhouettes dominating runways, balanced against velvet, charmeuse and leather, and a palette moving toward chartreuse, deep red and rich purple. Editorial coverage frames the trend as literary and Victorian-inflected. Dark romantic dressing has been described as sitting somewhere between gothic film references and a windswept literary heroine, built on corsets, black lace, velvet, sheer layers, oxblood tones and antique jewellery. Industry commentary has also linked the trend’s staying power to entertainment — the anticipated release of Practical Magic 2 and pop culture’s broader fascination with gothic storytelling are cited as accelerants. On the runway specifically, Ann Demeulemeester showed silk and chiffon bodice dresses, Saint Laurent leaned into jewel-toned lace, and Alexander McQueen layered feathered bolero-style shrugs over corsetry and lace, reinforcing the season’s moody, contrast-driven construction. At the accessible end, the aesthetic is already filtering into commercial retail. Essentiel Antwerp’s check dress, Sea-M’s tailored shirting and La DoubleJ’s feather earrings illustrate how the trend is being priced and merchandised for a wider audience — check and lace paired against classic shirting, with texture-forward accessories completing the look. Indian fashion media has already begun contextualising dark romance for a local audience. Domestic coverage has translated the trend for Indian winters by layering dark-hued trenches over lace dresses, with soft curls and cool-toned makeup rounding out the look, adapting the mood to the country’s shorter, milder cold season rather than the heavier coats and shearling driving it in European markets. Corsetry already has domestic infrastructure to build on. Tarun Tahiliani runs a standing corset line within his ready-to-wear, and multi-designer platforms including Pernia’s Pop-up Shop and Bangalore-based studio label Mogra Designs carry dedicated corset edits, giving Indian buyers an existing entry point into the structure. The silhouette has moved well beyond niche positioning too: lehengas with corset tops and fishcut skirts have entered the mainstream, pairing traditional lehenga volume with crop tops, jackets or sheer panels for a more structured, runway-adjacent shape. On the D2C side, the anarkali is the garment doing the heavy lifting. Koskii, Soch and Libas are rebuilding the anarkali around lighter fabrics, sharper fit and accessible pricing, moving the silhouette out of pure bridal trousseau and into everyday wardrobes, a shift in construction that leaves room for lace panelling and monochrome palettes to sit naturally within the category. At the newer end of the market, labels like JOVI India are already working lace detailing and fine thread embroidery into anarkali and sharara sets, giving the aesthetic a foothold in mid-market festive wear. Emerging studio-scale labels focused on corsetry and structured silhouettes are the segment best placed to push the look furthest, since their design language already leans closer to Western tailoring than to traditional Indian draping. Bridal and occasion wear remain where the silhouette shift is most visible for now; corseted lehengas, structured anarkalis, fishcut skirts, while casual and daily wear is likely to follow at a slower pace as the season’s collections roll out over the coming weeks.",https://apparelresources.com/wp-content/uploads/2026/08/Dark-Romance-Dominates-Fall-2026-Runways-Set-to-Trickle-Into-Indian-Retail.jpg
"Aug 22, 2026 @ 20:28:45.317",243910bf5baf48504087d705038184c8,https://apparelresources.com/business-news/retail/capri-holdings-falls-loss-q2-revenue-slides/,Capri Holdings falls into loss in Q2 as revenue slides | Retail News USA Capri Holdings falls into loss in Q2 as revenue slides,"With the luxury market remaining challenging, Capri expects the retail environment to improve in the second half of the fiscal year, positioning itself for growth in 2027.",Apparel Resources News-Desk,2025-11-05T17:03:55+00:00,"Capri Holdings Limited has reported a net loss for the second quarter of its 2025/26 fiscal year, with revenues also declining, according to its latest earnings update. For the quarter ended 27th September 2025, revenue from continuing operations amounted to US $ 856 million, marking a 2.5% drop year-on-year and a 4.2% decline on a constant-currency basis. The group’s Michael Kors label recorded revenue of US $ 725 million (down 1.8% reported, 3.3% at constant currency), while Jimmy Choo saw revenues of US $ 131 million, down 6.4% reported and 9.3% at constant currency. Gross profit declined to US $ 522 million from US $ 547 million in the prior year, and the gross margin narrowed to 61.0% from 62.3%, impacted in part by higher tariffs. Operating loss widened to US $ 12 million, representing an operating margin of –1.4%, compared with a loss of US $ 6 million and margin of –0.7% in the prior-year quarter. On an adjusted basis, operating income was US $ 20 million (2.3% margin) compared with US $ 37 million (4.2% margin) last year. Despite the setbacks, Capri Holdings did not cut its full-year guidance. The group continues to expect revenues for fiscal 2026 in the range of US $ 3.375 billion to US $ 3.45 billion and adjusted operating income around US $ 100 million. Chairman and Chief Executive John D. Idol stated that the quarter’s results gave the company confidence, noting that revenue, gross margin and operating income all exceeded expectations and reflected “the progress we are making as we execute against our strategic initiatives”. As the disposal of its Versace business to Prada S.p.A. draws near, Capri indicated it will use the proceeds to reduce debt and boost financial flexibility, and has authorised a new US $ 1 billion share repurchase programme to commence in fiscal 2027. With the luxury market remaining challenging, Capri expects the retail environment to improve in the second half of the fiscal year, positioning itself for growth in 2027.",https://apparelresources.com/wp-content/uploads/2025/11/Capri-Holdings-falls-into-loss-in-Q2-as-revenue-slides.jpg
"Aug 22, 2026 @ 20:28:45.328",fe08cfed7eb75a43d8914143d6ef455d,https://apparelresources.com/fashion-news/features/dior-appoints-jonathan-anderson-creative-director-across-collections/,Dior appoints Jonathan Anderson as creative director across all collections | Fashion Designer & Label News France Dior appoints Jonathan Anderson as creative director across all collections,"In a historic move, Dior has appointed Jonathan Anderson to oversee its women’s, men’s, and haute couture lines—making him the first designer to lead all three since Christian Dior himself.",Apparel Resources News-Desk,2025-06-03T13:37:28+00:00,"In a groundbreaking move set to reshape its creative direction, Dior has appointed Jonathan Anderson as artistic director of its women’s, men’s, and haute couture lines—the first time since the passing of Christian Dior himself that a single designer will oversee all facets of the iconic French fashion house. The announcement marks a historic integration of Dior’s creative authority and a vote of confidence in Anderson’s complex design abilities. Northern Irish-born and for years regarded as one of the most innovative voices in modern fashion, Anderson takes on a role that brings together what had been distinct areas of responsibility. He replaces Maria Grazia Chiuri, who directed women’s and couture, and Kim Jones, who directed menswear. The brand stated that Dior is delighted to unveil Jonathan Anderson, a visionary designer with an extraordinary career. The action, it further noted, “strengthens a cohesive world vision” for Christian Dior Couture—a first since its founder. Christian Dior Couture chairman and CEO Delphine Arnault welcomed the designer’s appointment. She said that she has watched Jonathan’s career with admiration since he joined LVMH more than ten years ago. His creative force and contemporary sensibility are a great fit for Dior. She added that their teams and unparalleled Ateliers are ready to bring his vision to life. Anderson’s new appointment follows a fruitful stint at Loewe, where he reimagined the Spanish brand with a unique combination of craftsmanship, subversion, and wit. Both brands belong to LVMH, the world’s largest luxury group, led by chairman Bernard Arnault. Senior Arnault said that Jonathan Anderson is among the most exceptional creative talents of his generation, and his unique artistic vision will be responsible for the next chapter of Dior’s legendary history. While rumours of the appointment had been circulating for months—and Bernard Arnault had already alluded to Anderson’s takeover on the menswear side during LVMH’s annual general meeting—the official announcement seals a new chapter for the house. In a statement, Anderson said it is a deep privilege to become creative director of both women’s and men’s collections at Dior, and the house’s heritage, its emotional resonance, and its timeless beauty have forever fascinated him. He added that he is both humbled and honoured to uphold its tradition alongside the exceptional Ateliers. Anderson’s first show for Dior will be on 27th June in Paris, where he will debut the Men’s Summer 2026 collection. The fashion world will be waiting with bated breath.",https://apparelresources.com/wp-content/uploads/2025/06/Dior-appoints-Jonathan-Anderson-as-creative-director-across-all-collections.jpg
