crawl_timestamp,uniq_id,page_url,article_title,sub_title,author_name,post_date,article_content,image_url
"Aug 22, 2026 @ 19:36:55.554",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
"Aug 22, 2026 @ 19:36:55.570",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
"Aug 22, 2026 @ 19:36:55.586",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
"Aug 22, 2026 @ 19:36:55.602",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
"Aug 22, 2026 @ 19:36:55.617",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
"Aug 22, 2026 @ 19:36:55.635",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
"Aug 22, 2026 @ 19:36:55.651",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
"Aug 22, 2026 @ 19:36:55.665",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
"Aug 22, 2026 @ 19:36:55.686",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
"Aug 22, 2026 @ 19:36:55.709",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
"Aug 22, 2026 @ 19:36:55.730",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
"Aug 22, 2026 @ 19:36:55.735",19773fbc4a7c3e8a607411c076bd6809,https://www.highsnobiety.com/l/sneakers/,Highsnobiety Sneakers   | Highsnobiety,Stay ahead of the curve with our selection of designer sneakers in all their styles & colorways from our favorite and best sneaker brands in the industry.,,2026-08-22T12:50:00.000Z,,https://www.highsnobiety.com/static-assets/assets/images/logo-800x800.png
