crawl_timestamp,uniq_id,page_url,article_title,sub_title,author_name,post_date,article_content,image_url
"Aug 22, 2026 @ 19:38:01.869",4ab2134c4abcb90c386f760a0e7362ed,https://hypebeast.com/fashion/page/2,Fashion - Page 2 | Hypebeast,"Fashion - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 18, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:01.881",4ab2134c4abcb90c386f760a0e7362ed,https://hypebeast.com/fashion/page/2,Fashion - Page 2 | Hypebeast,"Fashion - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 18, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:01.881",4ab2134c4abcb90c386f760a0e7362ed,https://hypebeast.com/fashion/page/2,Fashion - Page 2 | Hypebeast,"Fashion - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 18, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:01.964",c2f99ef79abf42128fdd1953a342cae1,https://hypebeast.com/footwear/page/2,Footwear - Page 2 | Hypebeast,"Footwear - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 14, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:01.968",c2f99ef79abf42128fdd1953a342cae1,https://hypebeast.com/footwear/page/2,Footwear - Page 2 | Hypebeast,"Footwear - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 14, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:01.975",c2f99ef79abf42128fdd1953a342cae1,https://hypebeast.com/footwear/page/2,Footwear - Page 2 | Hypebeast,"Footwear - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 14, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:01.975",c2f99ef79abf42128fdd1953a342cae1,https://hypebeast.com/footwear/page/2,Footwear - Page 2 | Hypebeast,"Footwear - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 14, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:01.991",c2f99ef79abf42128fdd1953a342cae1,https://hypebeast.com/footwear/page/2,Footwear - Page 2 | Hypebeast,"Footwear - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 14, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.007",c2f99ef79abf42128fdd1953a342cae1,https://hypebeast.com/footwear/page/2,Footwear - Page 2 | Hypebeast,"Footwear - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 14, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.015",c2f99ef79abf42128fdd1953a342cae1,https://hypebeast.com/footwear/page/2,Footwear - Page 2 | Hypebeast,"Footwear - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 14, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.023",c2f99ef79abf42128fdd1953a342cae1,https://hypebeast.com/footwear/page/2,Footwear - Page 2 | Hypebeast,"Footwear - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 14, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.028",c2f99ef79abf42128fdd1953a342cae1,https://hypebeast.com/footwear/page/2,Footwear - Page 2 | Hypebeast,"Footwear - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 14, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.040",c2f99ef79abf42128fdd1953a342cae1,https://hypebeast.com/footwear/page/2,Footwear - Page 2 | Hypebeast,"Footwear - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 14, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.043",c2f99ef79abf42128fdd1953a342cae1,https://hypebeast.com/footwear/page/2,Footwear - Page 2 | Hypebeast,"Footwear - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 14, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.128",72126f58f09a6bbed63a37d5b1632897,https://hypebeast.com/lifestyle/page/2,- Page 2 | Hypebeast,"Lifestyle - Page 2 - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 17, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.144",72126f58f09a6bbed63a37d5b1632897,https://hypebeast.com/lifestyle/page/2,- Page 2 | Hypebeast,"Lifestyle - Page 2 - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 17, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.154",72126f58f09a6bbed63a37d5b1632897,https://hypebeast.com/lifestyle/page/2,- Page 2 | Hypebeast,"Lifestyle - Page 2 - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 17, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.159",72126f58f09a6bbed63a37d5b1632897,https://hypebeast.com/lifestyle/page/2,- Page 2 | Hypebeast,"Lifestyle - Page 2 - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 17, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.172",72126f58f09a6bbed63a37d5b1632897,https://hypebeast.com/lifestyle/page/2,- Page 2 | Hypebeast,"Lifestyle - Page 2 - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 17, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.178",72126f58f09a6bbed63a37d5b1632897,https://hypebeast.com/lifestyle/page/2,- Page 2 | Hypebeast,"Lifestyle - Page 2 - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 17, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.189",72126f58f09a6bbed63a37d5b1632897,https://hypebeast.com/lifestyle/page/2,- Page 2 | Hypebeast,"Lifestyle - Page 2 - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 17, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.199",72126f58f09a6bbed63a37d5b1632897,https://hypebeast.com/lifestyle/page/2,- Page 2 | Hypebeast,"Lifestyle - Page 2 - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 17, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.209",72126f58f09a6bbed63a37d5b1632897,https://hypebeast.com/lifestyle/page/2,- Page 2 | Hypebeast,"Lifestyle - Page 2 - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 17, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.218",72126f58f09a6bbed63a37d5b1632897,https://hypebeast.com/lifestyle/page/2,- Page 2 | Hypebeast,"Lifestyle - Page 2 - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 17, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
"Aug 22, 2026 @ 19:38:02.227",72126f58f09a6bbed63a37d5b1632897,https://hypebeast.com/lifestyle/page/2,- Page 2 | Hypebeast,"Lifestyle - Page 2 - Hypebeast covers men's contemporary fashion and culture, from streetwear and sneakers to art, design, music, entertainment and lifestyle.",,"Aug 17, 2026",,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F02%2F3x2-HB%402x.jpg?w=960&cbr=1&q=90&fit=max
